id,text,label,sentiment
27168,can you paint me,1,neutral
14255,"beyond i told you people in indiana were batshit. i lived there, after all. i feel like i escaped from that orwell book everyday...",0,negative
7282,bruh i literally have no clue how this app works,0,negative
21873,is at cindy babys house......taking in these last fridays we have together dr!!! i hope,2,positive
1865,"feeling so rough today, just want a cuddle and some sleep",0,negative
12699,just seen 1 of the fat single mums from up the road 'seductively' sprawled across some poor blokes bonnet. he probably needs new shockers,0,negative
9401,works very well on android phones. does not have a steep learning curve.,2,positive
24522,aww how cute! youd love my bathroom,2,positive
9617,"app is very buggy ! week view is completely unusable shows some events twice, and some not at all. also, it would be nice if there was an option, in month view, to see the names of the events without having to click on every day individually. fix this and you'll get 5 stars, but without that especially week view! the app is useless.",0,negative
10908,oh no! nighty night.,1,neutral
14542,"10 yrs ago, on a night like this..id have been drinking with co workers, then went home got cleaned up and went clubbing..",1,neutral
9990,why on earth when i'm on one day and create a task it schedules it for the day before that by default? just why?,2,positive
5637,"oliver no happy mums day for the mums, only the guys????",0,negative
1370,"pop up notification alarm with voice is not available. please do needful. check to do reminder, it will help you to make your app improve.",1,neutral
1185,"great app, but needs to be able to switch accounts easily. i have an account for personal life, and work life. on my phone it is very difficult to switch back and forth and keep my other apps happy that are connected to todoist.",1,neutral
19574,"is back from a very long day out at naz. gunna crash. up tomorrow for mothers day... editing photos from today, hangin with my mom, etc.",0,negative
25093,i havent got poked much,0,negative
7575,just gott home from work and now relaxing,2,positive
6668,"good app, missing vital a feature it shows meetings not being attended. i.e. going no. that is an obvious feature that stops me from giving a good rating, i must keep company meetings in the calendar that i'm not attending for posterity not unreasonable i think? so this is a must.",0,negative
5007,i luv urs! admitting niley with a kiss but then they change their minds haha demisterling not jemi but still cute,2,positive
11981,thank you so much for the retweet x,2,positive
19523,... yes. thats what i said.,1,neutral
14002,doing my english essay on rj...wtf that i should have done a long time ago when it was assigned last thursday,0,negative
24583,19 years for phil spector,1,neutral
7789,"yo! its moms day today, so do it big for mom dukes and behave!",2,positive
20439,couldnt resist ?,1,neutral
14642,i need skott right now,1,neutral
782,this day has beasted me.,0,negative
7618,cut yourself a slice of cheese cake.. it makes everything better,2,positive
21134,lol yes she was. i totally agree with your blog as well!,2,positive
938,"seems a good app, but can't use the basic functions without paying for premium. eg can't have a reminder at a certain time of day without premium. surely the basic function of a reminder app is reminders on a certain day or time. premium is 36 so expensive, loads of free alternatives out there.....",0,negative
1490,i'm using the premium version a few days now. i'm not getting any notifications for my reminders. i checked the menu and everything is fine. is there something you can do to help?,2,positive
19708,hey u forgot me!,0,negative
7883,please come to minneapolisst. paul area!!!! i looked on your schedule but i dont see anything close anytime soon.,1,neutral
1355,itx no credits for me unfortunately!,0,negative
3221,"initially i used to love this app bt lately, when i press plant option, the countdown never starts.. n even when sometimes the countdown starts, m able to access other apps even after giving each n every access to the settings required for this app. this ultimately makes me spend more time using cellphone. pl check. mobile micromax canvas infinity. i updated app bt then still it's not working!",0,negative
22631,"let me guess ... ran a few miles? respect dude, i cant do it. maybe you should train me",2,positive
17307,jonathan can you get priscilla ahn or raphael saadiq on your show they were fab on the jools holland show,2,positive
272,hi jordan im gonna all of u...i know ur busy and i know ur probably tired. but please reschedule nc. dont leave us out.,1,neutral
1734,caught tweets on it and got home in time for the last 5 mins of the itv2 show!! out tonight too so will miss it again,0,negative
20852,i miss my 8703,0,negative
3107,chicago rocks my socks,2,positive
7925,"well, having looked at my bruvs exam timetable and french oral exam i feel very fortunate now to, erm, digest my morning revision...",2,positive
18390,oh nancy so sorry for your loss wishing you the best!,1,neutral
12268,thanks for finding me! have a wonderful evening!,2,positive
13576,hi im goin to see you on wednesay at shepards bush,1,neutral
3767,"is going to attempt to cook chunky beef mushroom pie tonight mmm, im hungry already!",1,neutral
24460,i bruised my toe worse than my i did my finger. it hurts right now even with ice on it,0,negative
1006,4th... please not! maybe shell get 3 attempts and win tomorrow!!,1,neutral
24555,is working 4 to close,1,neutral
17370,auntiegail says today i am picking up the hivis vests for the kids they say auntie gails childminding service .,1,neutral
5964,so how is the most wonderful mommy in the world doing?,2,positive
26269,"i want to but i cant call you cause i live in argentina i really really love you mitchel! youre awesome, you rock!?",2,positive
8333,this is really a great app. i'm just finding difficult to put tasks in home widgets. could you tell me how to do this?,1,neutral
2824,old mes dead and gone,0,negative
27274,idiotatmilanq heyy. thnks for the follow. have a good night. frankwhyte,1,neutral
14755,an extra night in pasadena with sergi baby cuz i missed my train to riverside,1,neutral
4385,ill save you,1,neutral
18835,feeling like . hope its not swine flu or something,0,negative
23054,"i burned my tongue! workkkkkkkkkkkkkkkkk,",0,negative
12045,"im really thinking about staying till tomorrow .. i have to be back in philly 2nite, but i wanna stay so bad.",0,negative
5251,very flexible and the customization is huge.,2,positive
11481,ahhhh you are soo smart thanks for this schooling of thoughts have you taught before?,2,positive
12225,cant get the sound to work while on dvd. i was going to watch mary poppins.,1,neutral
23979,speaking to my new tweeples.... getting acquainted with them... if youve never spoke to me.. do so now,1,neutral
1300,"hahahaha. im listening to my itunes library, a bit of sonia dada atm, its good",2,positive
20255,haha yeah it was,1,neutral
3521,cannot sleep im super duper duper excited pour la paris. the love city.,2,positive
17253,"aah, im tired. havent chilled a minute today!",0,negative
8694,"i know, but im on rogers and im pretty sure they dont have the same agreement with twitter.",1,neutral
5625,"i almost never leave reviews but for this transition i have to make an exception. wunderlist has been my most frequently used app, being in daily use to manage my busy days. the todo version is hopeless to use. i like to use a weekly list which no longer exists. it's replacement does not allow drag and drop to different days. worse, if you manually change the date of a task it doesn't move to the new day. it remains in the original day with a completion different date. must be fixed!",0,negative
24628,rather excited about my hospital placement starting on monday. i get to give needles and take blood,2,positive
5272,no i wish. just a van that comes round. we missed him,0,negative
230,app not bad but very limited unless you pay. downloaded this app after reading in the news about it's whatsapp integration. that is only available if you pay. without the paid for aspects this application is like any other generic calender app.,0,negative
20209,maaaaan last night was a funny night! sad aswell tho,1,neutral
2574,aww but typing from beyond the grave...impressive,2,positive
6500,"sooo tired, i wish i had time for a nap before work",0,negative
6089,"decent, but wunderlist seemed easier to use and felt more intuitive. also find that i have to sync manually in this app for others to see my updates that's a pain.",1,neutral
10005,come on knight... its been well over 4 hours,1,neutral
12412,so neat hearing u on kiddshow today wish i was there,2,positive
22245,that is comedy good luck my friend!,2,positive
9578,"i have been using this for a while and found it to suit my needs well. i wanted something where i could see trasks and appointments in a daily view. this accomplished that goal in an easy to read and navigate format. however, there must have been a recent update that has made the ads ridiculously invasive to the point that i no longer want to use this app. i think i will start checking on alternate options.",0,negative
1948,"ta babe, you know me i do love your curried",2,positive
27300,"later i went up to monroe and worked out with friends trx, ropes and kbs!! 30sec on30 off..rope swings cps, windmills, wve aquats",1,neutral
1572,solid todolist app with very nice features such as karma points and 7days ahead. the best app in my opinion,2,positive
17552,watching scariest places on earth i love this stuff,2,positive
8652,"colourful, friendly and let me manage my homework",2,positive
10074,"great integration on google apps, especially calendar. attachs pictures, allows you to prioritize. great to have. my friends have been asking, how do you remember everything? it's proplanner.",2,positive
16388,lol.. sorry. too funny!,1,neutral
9945,"great app! help, i unfortunately forgot my password i was very sure it's correct but i'm not sure why it says it's wrong. is there anything that can be done about it?",2,positive
689,nice,2,positive
5413,i haven't started using it officially but i'm giving a 4 star because the user interface is on point... i'm starting my habits on monday... hopefully the functionality part will be as user friendly as the ui. thank you,2,positive
1883,"hahaah! crys, you blowing the fuses is a typical move",0,negative
18249,my cat!!,1,neutral
20473,i havent seen you all week,1,neutral
26494,just went a bought the bigest redbull i could find. its going to be a long day at the office,0,negative
9711,jane14 okay well then now i dont feel so bad lmao,2,positive
1652,so good free version!,2,positive
27184,im not partying tonight,1,neutral
9207,i have tied a few calenders. this one is good for multiple accounts. easy to turn them off and on. its quite clear on a phone screen,2,positive
14687,"no i am not a mom or dad, hmm well i will forward the link to my mom. i am embarrassed now",0,negative
17884,hey hey get tickets to all time low when theyre in aussie kay. yup. go there get tickets,1,neutral
4856,first i was skeptical about this app but only a few weeks in and i already see myself adjusting a couple things in my life. amazing how this works. thanks guys!,2,positive
1224,no trump casino in vegas.,1,neutral
19615,"getting ready to head out to camp allen. unless somethings changed, that means no phone service for about 24 hours.",1,neutral
18766,"my lil sister charese, her best friend passed today",2,positive
3135,"just left brooklyn going uptown for some latin coffee with a dollar sandwich, cant find that in downtown brooklyn, where brooklyn",1,neutral
880,best,2,positive
2756,im wearing a certain tye dye tshirt at the moment. and it misses its 8 counterparts...,0,negative
11115,thats the crazy part was for 1630. but reasons include 'full schedule' 'travelling with his daughter'... so. not. cool,0,negative
9080,shes so festive aint she hehe,2,positive
1064,oohh yaay like it ! ? love ya,2,positive
2779,farewelling an employee tonight...,1,neutral
19105,so....i dont have a pe but i do have a pocket artoo!,1,neutral
4949,the app is amazing and has the perfect layout for a list rpg . but there's a subscription you have to pay for. literally completely ruins the purpose of the app.,0,negative
5308,me neither at first...but u gotta go thru somethin first to get there lmao...i almost burnt my house down and that set me str8,0,negative
1220,"hey, what about us followers in atl!!!!",1,neutral
16058,"ohhh. i didnt log on there, pity me. was it great?",0,negative
7333,awesome! cheers man! dont know if ill have much money left after todays shopping spree though!,2,positive
6106,oh plzzzzz u never had time for me!!!,0,negative
9963,"isnt he awesome?? there are tons more coming, that was just one of three locations",1,neutral
14507,graduating from high school tonight im kind of sad..,0,negative
27015,playing see you againmiley cyrus in the shop,1,neutral
14109,thanks hun!! im working hard over here... thanks mama!! i yuhh you!!!,2,positive
13709,probably not i want to go home,1,neutral
332,"doing pretty well, up and wide awake",2,positive
20373,yes. i also use my desktops mouse and ketboard as if ot was just a second monitor,1,neutral
19467,"had a neat mothers day nothing flash, just some chillin time with my girls",2,positive
25259,"maybe someday. i lova ya, friends!! my computer sucks listening to coldplay3 tomorrow meet my bbff",1,neutral
3692,sitting in the parking lotby myself i miss you baby. couple min til i gotta deal with a . then im peacin out and hitting the gym,1,neutral
6866,"what did you do?haha. just wash your feet and go to bed,mommas boy",1,neutral
23846,morning world! back to the office after longgggggggg weekend,1,neutral
189,"too much? no, not unless one of the pillows ends up suffocating the one sleeping next to you.",0,negative
2099,does what it's meant to. limited to the amount of list you can make unless you pay for premium,1,neutral
3626,whitelist apps feature should be available without buying pro. in todays world we necessarily need some apps while studying or working. the app would be useless if we can't use those apps. so i request you to make available whitelist apps feature to the non pro version. i would have given 5 stars if the feature was available for non pro users.,1,neutral
250,"but i do emily ahahha you scare me, so it would work",0,negative
7814,my twitterberry wont work on my friends and me,1,neutral
16581,"i was talking with my best friend ureo about iphones, rio de janeiro, and valentines day in brazil. he has a girlfriend and im not",1,neutral
122,did not work,0,negative
17464,"come on kirk, hook up your wii to the wifi....you can do eeet!",2,positive
6734,scene at 4am is always the,0,negative
4288,oh whats up?,1,neutral
20291,is freaking exhausted...need to go to bed....gotta get up early yuck....happy mothers day to all you mommies out there,1,neutral
396,"the app is laggy, also it has a premium version so many important features you will have to buy.. i feel that the organisation of the can be more better... today and tomorrow should be completely seperate and there also should be a slot of yesterday where you can see what you missed doing the day before",1,neutral
24514,stress test good luck!,2,positive
959,it have reminders in premium version. how it can organize when we can't set reminders,0,negative
20851,how do i get my cat 2stop killin rabbits? another headless baby rabbit n garden dis morn live close 2field wher lots rabbits live,0,negative
6787,"yesss, flash is being tonight! it.........takes.................time...........to.........open...........a..........webpage......",0,negative
5456,helped me a lot,2,positive
25814,my moms season 3 of weeds got burnt up in a family friends mobile home.,0,negative
5169,gotta get up in a few hours...booo gooodnight!,1,neutral
12438,"decent australian guys are hard to find...trust me, youre better off with an american one",1,neutral
24110,ouch. better get used to it. i think 22 to 25 are prime marriage years.,0,negative
2080,i hear you. i cant think of a layout either. lol ive been trying for i dont know how long.,1,neutral
24329,"fuckkk i need sleepppppppp lol, happy mothers day mummy",1,neutral
5631,because i just lost my first field notes notebook 6 pages before filling it up!! rip,0,negative
8732,back to work. extremely slow now that start ups over.,0,negative
5838,should have choice of adding new items at top or bottom of list. should have small vertical scrollbar appear when scrolling to know how long a list is like wunderlist. would be nice to an option to pop an item to top or bottom of a list.,0,negative
6426,i love the organzation,2,positive
23798,i think youd look cute in the beanie hat,2,positive
11924,"why do u feel ? nerves? i tripped over that plastic telescope at 640 am yesty, i fell into the wall my head still hurts",0,negative
8678,the times they are a changing,1,neutral
24440,now cassidy is butcking that i am lol cant ever win,1,neutral
6321,sure ill follow you hun ohh thank you are you a subscriber on my youtube?,2,positive
179,"i was about to jump wholeheartedly into using this app its integration with google calendar being exactly what i'm looking for but now i see that it has no search feature on android. worse still, android search has been on their roadmap since 2015 and it's still not done. 2015!?! in the meantime other apps can build smart lists it out of tags, status and free text. seriously behind the curve, guys.",0,negative
15033,"what makes me sad is when i follow someone i converse with and have similar bios, but they dont follow me back!",0,negative
1683,"i have heard that about a lot of programs like that, we go to a large chain of learning centers, sorry for you!",0,negative
1801,"whoo, bgt!! i really must multitask and do my art work at the same time though, back at college on monday!!",1,neutral
18584,having really bad sorehead,1,neutral
10135,no. it is too big. i'm quite happy with the kindle2.,2,positive
2833,i love this app but the latest update is buggy and does not record when i check off tasks. please fix!,1,neutral
6261,it's great bud it doesn't have task category or labales,2,positive
16962,goodbye innocence!!!,2,positive
1110,just uploaded my new blog... a painful story about an 80s year old man who cried because he wanted to die... very sad,0,negative
13930,downtown was fun tonight the walk back to the car was rediculous lol,1,neutral
24073,just got a wii,1,neutral
8526,i need a new iphone case but i am broke.,0,negative
9034,"nnnaaa uhhhh playah! shawty aint got nun, maybe it was ur phone or mines but i wanted to hit me up when u left the studio",0,negative
15006,is clamped out...haha,1,neutral
287,"now, in a weird mood muahaz",0,negative
19070,morning!!! hope you all have a lovely holiday monday whatever you are goin to be up to!,2,positive
12777,"ok, a few days old, but i love s diagram of the mainstream adoption curve . 'everyone is doing it' ... !",2,positive
4542,"app is ok, but you can't delete habits and replace with new. what the f?",1,neutral
22107,hey how is everything going? please reply back. sometimes i think you hate me because you never reply back to me,0,negative
12498,i think i did okay on my math test today. i really really really hope i did. if i didnt i swear i will get so mad at myslef.,1,neutral
1231,"m a our mothers day has been and gone o. no work today, off out witht he camera in a little while, hopefully",1,neutral
1156,haha! sorry to hear that,1,neutral
26406,"okay im about to 'crawl' into bed and ummm ummm. we are about to talk. we need to talk about somethings, good night tweeters.",2,positive
23634,morning all happy star wars day may the 4th be with you!,2,positive
676,xo they were so pretty and took like an hour to do can i do ursssss!,2,positive
12046,i am sitting at the computer eating grapes its hailing outside! o i miss summer.,0,negative
23922,well kris is making me a sick panda,0,negative
13294,just one of those days.... i pray it will get better..,2,positive
5855,wow. i just install twitter fox. i am tired to keep refresh my browser,1,neutral
4500,used it for 1 day. then forgot to even open it as got into new habit. it kept showing notifications and i kept ignoring it. not much productive for me but app design is good.,1,neutral
14072,so u girls make me twisted all time,0,negative
17891,sorry to hear about your dog,0,negative
17166,happy star wars day!! unbelievable,2,positive
26631,"lol. thanks, penny. im trying to believe you.",2,positive
7280,the most trash app i have ever seen.,0,negative
2545,most name brands have dairy even if its called semisweet or dark. ill try to get some in the helloveggies store!,1,neutral
9988,21 days to go happy birthday for then,2,positive
9397,"very easy to use. does the job well. has all the fields i need, and links to maps, alarms, searches..",2,positive
1376,two pricy,1,neutral
27210,chillen at gmas! soooo humid outside!,0,negative
26809,love your latest journals. i finally joined twitter so came to say hi,2,positive
1128,"i missed mine, too. not fun...",0,negative
8515,very useful and easy to use.,2,positive
183,im sad that i missed you guys last night!,0,negative
9511,your in london? are you doing any shows here?,1,neutral
3166,i always miss out! i wont be able to commence in the foolishness til the fall but come fall ill be visiting!! yay!!,0,negative
6415,"i absolutely love this app! it looks amazing, the dark theme is a great addition. it's also really cool to be able to make lists within lists. 5 out of 5",2,positive
4609,ok app,1,neutral
6949,"edited read second paragraph. hi, not sure if i'm missing out a setting but the app does not display all the events in a day. it makes sense to show only the events in a 12 hr time frame on the clock face, but the list of events should include all tasks of the day instead of us having to fast forward the day until the events appear. i did not mean tasks, poor choice of words on my part. i meant that if i have an event at 9pm today, and the time now is 6am, i will not see this at all. the clock face only shows 12 hrs this makes sense. the list of events below the clock should probably show events for the whole day, though.",2,positive
4939,off to class .... longggg day,0,negative
21311,is lonely in need of company,0,negative
2836,it was going to happen one day but i so feel for the girl and her mum,0,negative
18056,had a nice mothers day with mum. she liked her presents. wondering if ill ever see some one again. talking to sisa.,2,positive
456,"i loved to use this app until the grocery category just vanished, list and all! it's gone and i can't retrieve it. that organized grocery list was the best thing about this app. how can i get this category back?",1,neutral
1925,easy to use. but do not always follow md2!!! it's damaging our brains!,0,negative
2971,is easier this way in my phone... i will twittpic from my pc later on i did it this morning with p. diddy pic,1,neutral
1955,what i woke up to this morning...i didnt want to leave bed.,1,neutral
2355,back from london now just catching up on all the tv and sleeping all day!,1,neutral
9082,"sooo, i spent most of my day sitting at home in front of the computer in my pajamas...i love these days.",2,positive
13293,our weekend was also great... two friends of julia were here for four days...,2,positive
3537,"helps me stop touching my phone it helps me stop touching my phone. however, there is not much thrill in planting the tree. you cannot select where the tree is going to grow, and eventhough there are number of other trees, it cost so much and earn so little from planting it makes it so boring. it can get quite dissapointing",1,neutral
8135,useless,0,negative
23673,hear full album preview during todays webcast! no wayyy i couldnt tune in,0,negative
22947,not even a little bit biknightual ha ha... tweedeck doesnt see the spelling problem with bk....ha! but love it anyway.,1,neutral
12247,"im needing a girls night, wearing sweats, watching movies, eating chocolate and talking about boys",1,neutral
23504,is thinking what song to use for the next chilled edition video!,1,neutral
757,bough the premium subscription for 37 aud. worth every penny. made a top firm list of things i need to sort out this week. was wondering where to start for past couple hours. checked out google. creating a group for myself in whatsapp to remind. astonightly undoubtedly worthy. new whatsapp integrations let's you to be reminded whenever you set it to. chartbots to the win!,2,positive
14250,"glad to hear youre okay. could have really hurt, by the sounds of it. is the couch okay? lol",1,neutral
533,betos pizzeria is on banksville rd in i believe the beachview area... sorry to answer like 100 years later,0,negative
23376,lol birmingham was my 1st love... but its time to move on! good morning,2,positive
3830,"how i wish my parents put me into a chinese school when i was younger. then, itll be so much easier for me to get a job...",0,negative
8661,its goin good takin it easy ths weekend im preparing for the big events comin up for me u girls inspire me 2 do great things!!,2,positive
2035,too many fake menu items in the free version all that items just ask you to buy the paid version.,1,neutral
4635,"what about midge? she definitely has to be in on that tie for first. shes completely dumb and yeah, punkd indeed",0,negative
2742,fell on the sidewalk in harvard square. stupid cobblestones! now my hand hurts,0,negative
13989,sleep? whats sleep again? ive seem to have forgottten the meaning. too much on my mind. or its just my usual insonmia.,1,neutral
22525,"ooooo i wasam using the iphone version, i just use the web and sometimes twidget on my mac",1,neutral
20145,is now going to see his very ill uncle on saturday and the night at his house as even more bad news has come up,0,negative
12985,haha ashley tisdale is on again,1,neutral
660,"this is a good app...requesting you to add some more options . 1. one is sorting for all tasks by date, by alphabet etc. 2. and the second option is to add search option for finding out any task which we already added. 3. the task on the bottom end is not visible because of the add button. please correct it",2,positive
26173,"peace bro, thanks for not just the music, but proudly representing as a father all over happy mothers day",2,positive
1169,"true to form, bank holiday monday looks like it might be rainy. hope it holds off til later, familyfriends plan walk and picnic today",2,positive
4734,is in the costume shop cleaning and starving. bring me food???,0,negative
5483,"tried all habit tracker apps, it's the best one yet. just please add an option to the calendar icon so i can see all the habits tasks together at the calendar read their notes or success failure rate. keep up the good work.",2,positive
23827,i seriously need to live somewhere fabulously queer. i miss being around people,0,negative
25842,i really need a job.,1,neutral
2365,"i think it serves the purpose very well, as a todo list, with reminder categories functions. user interface is userfriendly too. thanks!",2,positive
529,a were gonna miss you!,0,negative
1300,i miss matt today,0,negative
1595,"intuitive, flexible, and free from nagging ads",2,positive
19361,so booooored i learned this though! ????????,0,negative
24429,good catch! thanks a bunch have to put up a new widget.,2,positive
2349,"i really like ticktick, i have a decent memory but as a day goes on there is always something missed. i always set a task if i know it needs to get done amd and its done. not to mention i have never had a single issue with the app not working.",2,positive
3520,keeps clossing,0,negative
11972,retweeting win an att pantech matrix pro its easy to enter! so go do it!,1,neutral
5168,"i like it, and i would definitely pay 20 for it, but i cant justify paying a subscription. if only i could pay once.",2,positive
22144,yes! i have my email down to one window most of which are marked for followup on monday. all the dang paper still here tho,1,neutral
8027,i miss my friends so much,0,negative
8522,hahaha is such nonsense,0,negative
3992,they gave me a regular coke instead of diet. really??,1,neutral
27393,i figured youd be bouncing about it,1,neutral
13523,im christine and im a friggin shopaholic. check out my new coat had to promise someone i wouldnt spend for 2 weeks after buying this,2,positive
4248,"come home, then. not so boring here.",0,negative
5996,"you have not made it possible, as far as i can see, to assign certain tasks to separate people inside a list...... when i go shopping with my husband he has his assigned items and i have my assigned items. if you have made it possible to do this then please let me know how to access it. i am not as happy with this app as i was with wunderlist and i'm sorry to hear that you're getting rid of the perfect app",1,neutral
395,there are much more eady to do list apps. this one is not intuitive and no time to waste searching. maybe could be interesting after getting used to it.,1,neutral
6860,works well and syncs well with the chosen calenders.,1,neutral
17950,"we had scones this afternoon!! they were great were gonna make cupcakes this week, on wednesday!",1,neutral
5450,when living in spain..you can never take a hot shower for granted..luckily i have nice friends across the street,2,positive
1096,"fantastic app a critical flaw... one touch completion, now when you brush the screen your tasks get set to complete and you can't find them easily.. updated july 25 the developer asked me to respond to comment... thanks for responding. don't fuss on my part .",0,negative
9102,i guesss,1,neutral
1145,sorry only just seen this how strange it seems only to happen from my iphone perhaps it is a problem with twitterific,0,negative
4514,trying to figure out this thing...its not going well,0,negative
9623,the app worked fine for awhile but all the events i added were simply gone this morning. this was a frustrating experience.,0,negative
8802,why do you say that you can disable permissions at any time but then the app doesn't work at all if you do? why have an app on your phone that you will never use? i have disabled the google app on my phone for a reason. it's gone completely psycho generating up to three completely nonsensical events and associated 6 reminders every week. the only way to stop it was to completely disable it. why do you think i was looking for a calendar app to begin with? why do you need another calendar app in,0,negative
26634,to all mothers in the world happy mothers day,2,positive
24258,"hey girl! yeah, my allergies kick in at the most random times. hmph.",0,negative
27238,apparently a looong time seeing as they seem to be everywhere except la,1,neutral
10031,would pay for this if there were even more additions and updates. absolutely love it and wish they would develop it even further,2,positive
15729,im yet holdin on.,1,neutral
1544,the justice left when dj talent was voted off n,1,neutral
1530,.,2,positive
15668,finally home and enjoying the rest of my day. azongo and i are having a smokefest! woot! miss my,1,neutral
2701,. you could have just called or told me in person. you didnt have to humiliate me in front of the whole twitterverse.,0,negative
10796,"so which one are you the good, the bad or the ugly",1,neutral
4511,they used to have a book expo in canada toronto but the cancelled it this year,0,negative
22051,oo noo thats not good,0,negative
19561,i cant do anything,1,neutral
10991,the puppy is sick and some one put they hands on my momma,0,negative
17665,"sims 2 owns my life lately! lol i want to get sims 3, but my computer cant support it.",1,neutral
10758,just talked to s cute grandma on the phone. she only speaks hindinot my best languagebut somehow we manged,1,neutral
8284,"rose romance is released here on thursday, gonna get me some bps",1,neutral
3573,"not able to show the notification after the time is up. also, it is not able to function well on counting the exceeded time or shown incorrectly. it would be of great help if you could fix the problems. thank you",1,neutral
25727,my wiki project is going to have to wait another month but manager thinks i need loads of time to prepare has halved my workload,1,neutral
18855,but i can still putt 30 yards longer than you can hit your driver,0,negative
15879,saw you today! so beautiful!! you looked so good! glad to see the wonderful turnout!,2,positive
11458,aleeshas piggy died she cant catch a break man,0,negative
26678,is doing boring accounts stuff,0,negative
21971,demoing with gary burr!!! so excited to get some 'girls' music on tape!! missing tayla,2,positive
26044,"im starting to rethink my 'i cant stand cold places' stance..this heat, humidity is unbearable i cant stand the ac no more",0,negative
4466,happy mothers day to all moms and pseudo stepmoms,2,positive
26850,lost my ba115 enlisted class in crs!! whyyyy. hindi naman conflict or whatever. ang labo ng crs grabe. t.t,1,neutral
22757,applying for part time jobs. lmao hopefully someone needs some help. ap,2,positive
14432,popularent awww boog u aint been on in a min....hey to ya. but thats whats up enjoy yall selves especially your lil cousin.,2,positive
9321,are you still taking calls? we were next to talk to you and we got disconnected before you got now.,1,neutral
4642,"its beautiful outside. the sun is shining, the birds are singing and i? im studying wish it were already vacation.",2,positive
6513,congratulation about the icehockey victory against switzerland..,2,positive
6320,this world makes me sad,0,negative
3609,"too many features are premium and that's kinda annoying, still like the app though",1,neutral
22860,just got back home... bored now,1,neutral
1081,"very sweet!!! haha. i am like super proud to be a new mom!!! i feel like, i got the perfect daughter. and i am a great mom!!!",2,positive
16107,i wanted to see it until i saw that it was pg 13. that totally bummed me out.,0,negative
12318,"i know what would make me really tired, put me to sleep and i would sleep good! ...rice!!! lmao!",2,positive
9946,"things were going great until i switched to a new phone .i can't find out how to sync my tasks and events to the new phone. i installed the app in my new phone and logged in, but the data is not there . i see that the events comes from the google calendar, and i may be able to do something about that but how do i sync the tasks ? pls help.",2,positive
164,weathers let me down this morning...ugh!...hada gd nite tho!,1,neutral
3599,rashid reeeaaaally... why though?? ew i hate stockings,0,negative
3709,"great pomodorro like method for staying on task with a built in reward. whitelisting was free at first, they should've kept it free and added other desireable features they could've offered at a price.",1,neutral
94,happy star wars day! may the fourth be with you,2,positive
3580,"interrupting buzzing. the app makes a buzzing noise while i use it. first one long silence, interrupted by a buzz, short silence, then buzz before a long silence",1,neutral
1787,hey wow cheers for the insight ppl looks fun oh im just stunned..its aweomse!!! robluketic live,2,positive
4294,im eating sliders at barjohnnys! theyre pork tho not beef still on the search...,1,neutral
8435,"so far i am enjoying this task app. i am still learning new things, but is definitely helping me stay organized.",2,positive
10061,"this calendar is lovely to use. minimalist, asthetically pleasing and exactly the functions and view options i was looking for. love it!",2,positive
619,our raid leader made us run drills to practice switching,1,neutral
10563,got a new pair of nike shoes. pics up later,1,neutral
7282,good morning hows u ?,2,positive
27059,always welcome hun,2,positive
1304,you win ... sigh rakeem,2,positive
4039,i treat my hair so badly. its revenge for it turning grey prematurely,0,negative
8723,"used this app for years, but i can not tolerate the recent full page video ads that pop up after every calendar entry. i use the free version which i know is sponsored by ad, the recent updates allow intrusive , excess ads that you can even skip and i can't renter the app to verify my calendar entry was addedmodified corrected. the developer or owner has really overstepped with the recent updates and ads. i'm going back to the free google app instead. i hope you push out a new update before y",0,negative
19980,having a reli gd holiday .. buh now have to revise x,1,neutral
10678,you can do it,2,positive
20298,happy mothers day to all im off to spend the day with my family,2,positive
3004,"haha, true thankfully the regular keyboard does the job... most of the time.",2,positive
12644,is enjoying the nice weather but has been stuck indoors writing an essay for most of it,1,neutral
22644,wondering what on earth is this new tools for,2,positive
2407,stocked for tonight,1,neutral
2922,"i love this app, and would give it a 5 star review, except i can't get my dailies to reset after yesterday and that puts a major damper on my quests.",1,neutral
2765,"i just managed to stab a piece of bhuja hot, of course into the roof of my mouth. blood everywhere well, at least in my mouth.",1,neutral
18728,"why do i never get to see my paychecks? its not fair, the second i get them theyre gone!",1,neutral
3076,on tha bus,1,neutral
5891,"yeah, that doesnt sound very good",0,negative
5605,gig was awesome! am exahausted and so dont want to revise boo hoo!,1,neutral
26883,im yours jason mraz....looking for an electric guitar yay!!!1,2,positive
22131,i was afraid you were going to say that.,0,negative
6323,"mmm, athletic!!",1,neutral
1927,an oprah guest if ever i saw one,1,neutral
5409,"i like this app but i dont understand why i cant set up tasks that repeat unless they're habits. or edit the categories. a habit is something you want to always do, i want to plan reoccurring tasks that are temporary.",2,positive
102,"just had a great study time followed by a delicious japanese meal with arty! now, trying to get back into the study mood",2,positive
7895,ive given the 19.99 question more thought. u may be right. one host provides hd quality to all viewers? maybe not.,2,positive
21816,"its so addicting, but its kind of a curse to do them at night time. everytime i do one, i feel like making music afterwards",0,negative
21574,wish i lived in or atleast relatively close to ohio! havent seen troy or mcloven in almost a year.,0,negative
1810,man waking up sucks when u have to go to work like 30 min later,0,negative
9041,devi thankyou. i wont but you know,2,positive
14847,lovin the clean shaven mr flowers! he looks so young!!! reminds me that im getting old,2,positive
